symbol,side,size,price,timestamp
BTC,BUY,0.0100,13666999.000,2025-12-01 01:03:36.279
BTC,BUY,0.0001,13666999.000,2025-12-01 01:03:37.009
BTC,BUY,0.0013,13666998.000,2025-12-01 01:03:38.432
BTC,SELL,0.0057,13662270.000,2025-12-01 01:03:39.471
BTC,BUY,0.0003,13663050.000,2025-12-01 01:03:40.739
BTC,BUY,0.0001,13662872.000,2025-12-01 01:03:43.039
BTC,SELL,0.0200,13660001.000,2025-12-01 01:03:43.207
BTC,BUY,0.0200,13660680.000,2025-12-01 01:03:45.422
BTC,BUY,0.0001,13660468.000,2025-12-01 01:03:48.662
BTC,BUY,0.0001,13660354.000,2025-12-01 01:03:50.245
BTC,BUY,0.0001,13651473.000,2025-12-01 01:04:04.664
BTC,BUY,0.0001,13651472.000,2025-12-01 01:04:05.417
BTC,BUY,0.0009,13651472.000,2025-12-01 01:04:05.417
BTC,BUY,0.0001,13651358.000,2025-12-01 01:04:06.265
BTC,BUY,0.0002,13651358.000,2025-12-01 01:04:06.494
BTC,SELL,0.0250,13651000.000,2025-12-01 01:04:07.536
BTC,BUY,0.0002,13651273.000,2025-12-01 01:04:07.703
BTC,BUY,0.0050,13651273.000,2025-12-01 01:04:08.002
BTC,SELL,0.0100,13651000.000,2025-12-01 01:04:09.549
BTC,BUY,0.0091,13652748.000,2025-12-01 01:04:12.557
BTC,BUY,0.0009,13652749.000,2025-12-01 01:04:12.557
BTC,BUY,0.0100,13652747.000,2025-12-01 01:04:17.062
BTC,SELL,0.0009,13651274.000,2025-12-01 01:04:17.224
BTC,SELL,0.0191,13651000.000,2025-12-01 01:04:17.224
BTC,BUY,0.0001,13652746.000,2025-12-01 01:04:17.574
BTC,BUY,0.0099,13652747.000,2025-12-01 01:04:17.574
BTC,BUY,0.0001,13652744.000,2025-12-01 01:04:21.192
BTC,SELL,0.0200,13652648.000,2025-12-01 01:04:22.514
BTC,SELL,0.0050,13651000.000,2025-12-01 01:04:22.514
BTC,SELL,0.0200,13651000.000,2025-12-01 01:04:22.780
BTC,SELL,0.0009,13651000.000,2025-12-01 01:04:26.850
BTC,BUY,0.0010,13651989.000,2025-12-01 01:04:30.020
BTC,BUY,0.0002,13652644.000,2025-12-01 01:04:34.462
BTC,BUY,0.0200,13652546.000,2025-12-01 01:04:36.322
BTC,BUY,0.0010,13652546.000,2025-12-01 01:04:36.342
BTC,BUY,0.0000,13652191.000,2025-12-01 01:04:40.284
BTC,BUY,0.0000,13652644.000,2025-12-01 01:04:45.798
BTC,BUY,0.0026,13652641.000,2025-12-01 01:04:51.782
BTC,BUY,0.0024,13652641.000,2025-12-01 01:04:51.782
BTC,BUY,0.0000,13652557.000,2025-12-01 01:04:51.944
BTC,BUY,0.0000,13652315.000,2025-12-01 01:04:58.229
BTC,BUY,0.0100,13652221.000,2025-12-01 01:04:59.349
BTC,BUY,0.0002,13652643.000,2025-12-01 01:05:00.320
BTC,SELL,0.0010,13652641.000,2025-12-01 01:05:03.923
BTC,SELL,0.0150,13652641.000,2025-12-01 01:05:05.320
BTC,SELL,0.0010,13650000.000,2025-12-01 01:05:08.492
BTC,BUY,0.0001,13645127.000,2025-12-01 01:05:17.574
BTC,BUY,0.0001,13644531.000,2025-12-01 01:05:24.740
BTC,BUY,0.0037,13651990.000,2025-12-01 01:05:30.946
BTC,BUY,0.0002,13653108.000,2025-12-01 01:05:32.370
BTC,BUY,0.0149,13653906.000,2025-12-01 01:05:33.564
BTC,BUY,0.0100,13655473.000,2025-12-01 01:05:34.924
BTC,BUY,0.0005,13655473.000,2025-12-01 01:05:35.671
BTC,BUY,0.0000,13654739.000,2025-12-01 01:05:46.887
BTC,BUY,0.0001,13654412.000,2025-12-01 01:05:52.434
BTC,SELL,0.0250,13650000.000,2025-12-01 01:05:56.000
BTC,SELL,0.0100,13650001.000,2025-12-01 01:06:00.886
BTC,SELL,0.0100,13650000.000,2025-12-01 01:06:00.886
BTC,BUY,0.0007,13650736.000,2025-12-01 01:06:02.770
BTC,SELL,0.0250,13650000.000,2025-12-01 01:06:03.370
BTC,SELL,0.0250,13650000.000,2025-12-01 01:06:05.110
BTC,SELL,0.0001,13650000.000,2025-12-01 01:06:05.533
BTC,BUY,0.0011,13650001.000,2025-12-01 01:06:06.768
BTC,SELL,0.0500,13650000.000,2025-12-01 01:06:07.667
BTC,SELL,0.0100,13650000.000,2025-12-01 01:06:07.894
BTC,SELL,0.1250,13650000.000,2025-12-01 01:06:10.390
BTC,SELL,0.0100,13650000.000,2025-12-01 01:06:10.746
BTC,SELL,0.0450,13650000.000,2025-12-01 01:06:10.801
BTC,SELL,0.0200,13650000.000,2025-12-01 01:06:10.890
BTC,SELL,0.5864,13650000.000,2025-12-01 01:06:10.892
BTC,SELL,0.8900,13650000.000,2025-12-01 01:06:10.895
BTC,BUY,0.0091,13650001.000,2025-12-01 01:06:10.947
BTC,SELL,0.0500,13650000.000,2025-12-01 01:06:11.186
BTC,SELL,0.0200,13650000.000,2025-12-01 01:06:11.300
BTC,SELL,0.0720,13650000.000,2025-12-01 01:06:11.744
BTC,BUY,0.0002,13650001.000,2025-12-01 01:06:11.816
BTC,SELL,0.0200,13650000.000,2025-12-01 01:06:12.048
BTC,SELL,0.0165,13650000.000,2025-12-01 01:06:12.197
BTC,SELL,0.0240,13635651.000,2025-12-01 01:06:12.197
BTC,SELL,0.0010,13630000.000,2025-12-01 01:06:12.197
BTC,SELL,0.0400,13620086.000,2025-12-01 01:06:12.197
BTC,SELL,0.0001,13620000.000,2025-12-01 01:06:12.197
BTC,SELL,0.0001,13620000.000,2025-12-01 01:06:12.197
BTC,SELL,0.0001,13620000.000,2025-12-01 01:06:12.197
BTC,SELL,0.0182,13612490.000,2025-12-01 01:06:12.197
BTC,BUY,0.0002,13628290.000,2025-12-01 01:06:14.445
BTC,BUY,0.0004,13628290.000,2025-12-01 01:06:14.603
BTC,BUY,0.0020,13628290.000,2025-12-01 01:06:14.762
BTC,BUY,0.0020,13629079.000,2025-12-01 01:06:15.046
BTC,BUY,0.0004,13629079.000,2025-12-01 01:06:15.049
BTC,BUY,0.0010,13629079.000,2025-12-01 01:06:15.155
BTC,BUY,0.0013,13629079.000,2025-12-01 01:06:15.182
BTC,BUY,0.0012,13629079.000,2025-12-01 01:06:15.213
BTC,BUY,0.0011,13628289.000,2025-12-01 01:06:15.472
BTC,BUY,0.0010,13628289.000,2025-12-01 01:06:15.704
BTC,BUY,0.0010,13628289.000,2025-12-01 01:06:15.746
BTC,BUY,0.0010,13628289.000,2025-12-01 01:06:15.963
BTC,BUY,0.0007,13628288.000,2025-12-01 01:06:18.009
BTC,BUY,0.0043,13628288.000,2025-12-01 01:06:18.770
BTC,BUY,0.0050,13628288.000,2025-12-01 01:06:19.142
BTC,BUY,0.0015,13629079.000,2025-12-01 01:06:24.345
BTC,BUY,0.0010,13629079.000,2025-12-01 01:06:28.270
BTC,BUY,0.0069,13629079.000,2025-12-01 01:06:32.273
BTC,BUY,0.0020,13629870.000,2025-12-01 01:06:37.047
BTC,BUY,0.0020,13630660.000,2025-12-01 01:06:37.844
BTC,BUY,0.0016,13631450.000,2025-12-01 01:06:40.099
BTC,BUY,0.0010,13632240.000,2025-12-01 01:06:42.874
BTC,BUY,0.0001,13632240.000,2025-12-01 01:06:44.536
BTC,BUY,0.0006,13635400.000,2025-12-01 01:06:44.536
BTC,BUY,0.0001,13631620.000,2025-12-01 01:06:51.715
BTC,SELL,0.0029,13620250.000,2025-12-01 01:07:04.714
BTC,BUY,0.0001,13621180.000,2025-12-01 01:07:06.642
BTC,BUY,0.0001,13621969.000,2025-12-01 01:07:18.265
BTC,BUY,0.0009,13621970.000,2025-12-01 01:07:18.265
BTC,BUY,0.0040,13622750.000,2025-12-01 01:07:23.629
BTC,BUY,0.0060,13623550.000,2025-12-01 01:07:23.629
BTC,BUY,0.1000,13625920.000,2025-12-01 01:07:31.882
BTC,BUY,0.0001,13634604.000,2025-12-01 01:07:35.081
BTC,BUY,0.0009,13635400.000,2025-12-01 01:07:35.081
BTC,BUY,0.0001,13642509.000,2025-12-01 01:07:36.551
BTC,BUY,0.0039,13644090.000,2025-12-01 01:07:36.551
BTC,BUY,0.0007,13646282.000,2025-12-01 01:07:38.478
BTC,BUY,0.0008,13646282.000,2025-12-01 01:07:39.265
BTC,BUY,0.0307,13648040.000,2025-12-01 01:07:43.336
BTC,BUY,0.0001,13650000.000,2025-12-01 01:07:47.265
BTC,BUY,0.0004,13651990.000,2025-12-01 01:07:48.599
BTC,BUY,0.0088,13653570.000,2025-12-01 01:07:51.277
BTC,BUY,0.0037,13655148.000,2025-12-01 01:08:01.281
BTC,BUY,0.0034,13655939.000,2025-12-01 01:08:05.565
BTC,BUY,0.0012,13657519.000,2025-12-01 01:08:25.768
BTC,BUY,0.1920,13656730.000,2025-12-01 01:08:25.970
BTC,BUY,0.0008,13656729.000,2025-12-01 01:08:28.999
BTC,BUY,0.0001,13656728.000,2025-12-01 01:08:31.229
BTC,BUY,0.0004,13656727.000,2025-12-01 01:08:35.281
BTC,BUY,0.0020,13656727.000,2025-12-01 01:08:48.730
BTC,BUY,0.0196,13656727.000,2025-12-01 01:08:50.799
BTC,BUY,0.0000,13656728.000,2025-12-01 01:08:50.799
BTC,BUY,0.0104,13658305.000,2025-12-01 01:08:50.799
BTC,BUY,0.0017,13658305.000,2025-12-01 01:08:50.866
BTC,BUY,0.0001,13660000.000,2025-12-01 01:09:02.642
BTC,BUY,0.0001,13660000.000,2025-12-01 01:09:02.642
BTC,BUY,0.0038,13660000.000,2025-12-01 01:09:02.642
BTC,BUY,0.0010,13660000.000,2025-12-01 01:09:03.091
BTC,BUY,0.0030,13660000.000,2025-12-01 01:09:03.204
BTC,BUY,0.0010,13660000.000,2025-12-01 01:09:03.297
BTC,BUY,0.1352,13660000.000,2025-12-01 01:09:03.889
BTC,BUY,0.0035,13661469.000,2025-12-01 01:09:07.138
BTC,BUY,0.0005,13658038.000,2025-12-01 01:09:17.082
BTC,BUY,0.0200,13658034.000,2025-12-01 01:09:19.336
BTC,BUY,0.0001,13644259.000,2025-12-01 01:09:30.147
BTC,BUY,0.0096,13644259.000,2025-12-01 01:09:30.147
BTC,BUY,0.0203,13644260.000,2025-12-01 01:09:30.147
BTC,BUY,0.0001,13644258.000,2025-12-01 01:09:30.351
BTC,BUY,0.0006,13644260.000,2025-12-01 01:09:30.351
BTC,SELL,0.0011,13642729.000,2025-12-01 01:09:31.708
BTC,SELL,0.0011,13642730.000,2025-12-01 01:09:31.983
BTC,SELL,0.0019,13642730.000,2025-12-01 01:09:33.048
BTC,BUY,0.0130,13637588.000,2025-12-01 01:09:50.823
BTC,BUY,0.0004,13637588.000,2025-12-01 01:09:51.424
BTC,SELL,0.0989,13627949.000,2025-12-01 01:10:00.283
BTC,SELL,0.0001,13627949.000,2025-12-01 01:10:00.616
BTC,SELL,0.0300,13626015.000,2025-12-01 01:10:00.616
BTC,SELL,0.0035,13626014.000,2025-12-01 01:10:00.616
BTC,SELL,0.0040,13625920.000,2025-12-01 01:10:00.616
BTC,SELL,0.0000,13625130.000,2025-12-01 01:10:02.649
BTC,SELL,0.0000,13620000.000,2025-12-01 01:10:03.659
BTC,SELL,0.0200,13620000.000,2025-12-01 01:10:03.659
BTC,BUY,0.0100,13621675.000,2025-12-01 01:10:03.664
BTC,SELL,0.0000,13620000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13620000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13620000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13620000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13620000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0011,13618224.000,2025-12-01 01:10:03.719
BTC,SELL,0.0058,13610002.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13610000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13610000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0000,13610000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13601154.000,2025-12-01 01:10:03.719
BTC,SELL,0.0011,13600250.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13600000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0001,13600000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0011,13600000.000,2025-12-01 01:10:03.719
BTC,SELL,0.0005,13600000.000,2025-12-01 01:10:05.614
BTC,BUY,0.0066,13601430.000,2025-12-01 01:10:06.262
BTC,BUY,0.0002,13601430.000,2025-12-01 01:10:06.374
BTC,BUY,0.0001,13602219.000,2025-12-01 01:10:06.552
BTC,BUY,0.0001,13603010.000,2025-12-01 01:10:06.552
BTC,BUY,0.0002,13601429.000,2025-12-01 01:10:06.779
BTC,BUY,0.0020,13601429.000,2025-12-01 01:10:07.057
BTC,BUY,0.0010,13601429.000,2025-12-01 01:10:07.064
BTC,BUY,0.0010,13601429.000,2025-12-01 01:10:07.397
BTC,BUY,0.0011,13601429.000,2025-12-01 01:10:07.461
BTC,BUY,0.0004,13601429.000,2025-12-01 01:10:07.490
BTC,BUY,0.0300,13603412.000,2025-12-01 01:10:11.204
BTC,BUY,0.0197,13603413.000,2025-12-01 01:10:11.204
BTC,BUY,0.0046,13604716.000,2025-12-01 01:10:11.204
BTC,BUY,0.0380,13604718.000,2025-12-01 01:10:11.204
BTC,BUY,0.0091,13604909.000,2025-12-01 01:10:11.204
BTC,BUY,0.0365,13605378.000,2025-12-01 01:10:11.204
BTC,BUY,0.0302,13606170.000,2025-12-01 01:10:11.204
BTC,BUY,0.0032,13606960.000,2025-12-01 01:10:37.674
BTC,BUY,0.0004,13608378.000,2025-12-01 01:10:38.885
BTC,BUY,0.0032,13611302.000,2025-12-01 01:10:40.516
BTC,BUY,0.0033,13609328.000,2025-12-01 01:10:42.405
BTC,BUY,0.0150,13609327.000,2025-12-01 01:10:43.252
BTC,BUY,0.0033,13609325.000,2025-12-01 01:10:44.587
BTC,BUY,0.0033,13609322.000,2025-12-01 01:10:46.607
BTC,BUY,0.0027,13609323.000,2025-12-01 01:10:48.329
BTC,BUY,0.0006,13611189.000,2025-12-01 01:10:48.329
BTC,BUY,0.0060,13611188.000,2025-12-01 01:10:49.379
BTC,BUY,0.0033,13611187.000,2025-12-01 01:10:50.547
BTC,BUY,0.0033,13611185.000,2025-12-01 01:10:52.648
BTC,BUY,0.0033,13611183.000,2025-12-01 01:10:54.315
BTC,BUY,0.0032,13613405.000,2025-12-01 01:10:56.468
BTC,BUY,0.0033,13613403.000,2025-12-01 01:10:58.437
BTC,BUY,0.0032,13613247.000,2025-12-01 01:11:00.615
BTC,BUY,0.0040,13613000.000,2025-12-01 01:11:01.975
BTC,BUY,0.0965,13613200.000,2025-12-01 01:11:01.975
BTC,BUY,0.0019,13613200.000,2025-12-01 01:11:04.155
BTC,BUY,0.0016,13613200.000,2025-12-01 01:11:04.167
BTC,BUY,0.0017,13613247.000,2025-12-01 01:11:04.167
BTC,BUY,0.0283,13613247.000,2025-12-01 01:11:04.217
BTC,BUY,0.0000,13613599.000,2025-12-01 01:11:04.217
BTC,BUY,0.0270,13614725.000,2025-12-01 01:11:04.217
BTC,BUY,0.1079,13614860.000,2025-12-01 01:11:04.217
BTC,BUY,0.1003,13617230.000,2025-12-01 01:11:04.645
BTC,BUY,0.0004,13617230.000,2025-12-01 01:11:04.805
BTC,BUY,0.0033,13618018.000,2025-12-01 01:11:08.483
BTC,BUY,0.0066,13618017.000,2025-12-01 01:11:09.053
BTC,BUY,0.0033,13618810.000,2025-12-01 01:11:11.675
BTC,BUY,0.0001,13618809.000,2025-12-01 01:11:12.976
BTC,BUY,0.0300,13620389.000,2025-12-01 01:11:14.113
BTC,BUY,0.0441,13620514.000,2025-12-01 01:11:14.113
BTC,BUY,0.0272,13621180.000,2025-12-01 01:11:14.113
BTC,BUY,0.0964,13616600.000,2025-12-01 01:11:19.735
BTC,BUY,0.0153,13616599.000,2025-12-01 01:11:20.834
BTC,SELL,0.0001,13614000.000,2025-12-01 01:11:21.242
BTC,SELL,0.0099,13611715.000,2025-12-01 01:11:21.242
BTC,SELL,0.0181,13611715.000,2025-12-01 01:11:21.245
BTC,BUY,0.0015,13612985.000,2025-12-01 01:11:21.647
BTC,BUY,0.0030,13608675.000,2025-12-01 01:11:24.594
BTC,BUY,0.0500,13610120.000,2025-12-01 01:11:44.019
BTC,BUY,0.0008,13610120.000,2025-12-01 01:11:44.495
BTC,BUY,0.0333,13610910.000,2025-12-01 01:11:45.800
BTC,SELL,0.0008,13610300.000,2025-12-01 01:11:50.839
BTC,BUY,0.1000,13611700.000,2025-12-01 01:11:51.111
BTC,BUY,0.0125,13612490.000,2025-12-01 01:11:57.438
BTC,BUY,0.0440,13614860.000,2025-12-01 01:12:02.843
BTC,BUY,0.0030,13615650.000,2025-12-01 01:12:04.302
BTC,BUY,0.0003,13615650.000,2025-12-01 01:12:04.410
BTC,BUY,0.0003,13619600.000,2025-12-01 01:12:13.396
BTC,BUY,0.0400,13620390.000,2025-12-01 01:12:15.447
BTC,BUY,0.0010,13621180.000,2025-12-01 01:12:23.736
BTC,BUY,0.0225,13621970.000,2025-12-01 01:12:30.973
BTC,BUY,0.0010,13620580.000,2025-12-01 01:12:40.775
BTC,BUY,0.0005,13623550.000,2025-12-01 01:12:56.387
BTC,SELL,0.0030,13625500.000,2025-12-01 01:13:03.358
BTC,BUY,0.0011,13633441.000,2025-12-01 01:13:08.803
BTC,BUY,0.1080,13637770.000,2025-12-01 01:13:08.803
BTC,BUY,0.0750,13637770.000,2025-12-01 01:13:09.018
BTC,BUY,0.0001,13637770.000,2025-12-01 01:13:09.081
BTC,BUY,0.0001,13640000.000,2025-12-01 01:13:16.556
BTC,BUY,0.0001,13640000.000,2025-12-01 01:13:16.556
BTC,BUY,0.0001,13641493.000,2025-12-01 01:13:16.556
BTC,BUY,0.0297,13642510.000,2025-12-01 01:13:16.556
BTC,BUY,0.0300,13645478.000,2025-12-01 01:13:39.442
BTC,BUY,0.0100,13645670.000,2025-12-01 01:13:39.442
BTC,SELL,0.0265,13638803.000,2025-12-01 01:13:49.711
BTC,BUY,0.0005,13640552.000,2025-12-01 01:13:49.843
BTC,BUY,0.0000,13640930.000,2025-12-01 01:13:54.053
BTC,BUY,0.0500,13643300.000,2025-12-01 01:13:57.584
BTC,SELL,0.0050,13638829.000,2025-12-01 01:14:07.527
BTC,SELL,0.0280,13638829.000,2025-12-01 01:14:07.527
BTC,SELL,0.0050,13638819.000,2025-12-01 01:14:07.527
BTC,SELL,0.0020,13637703.000,2025-12-01 01:14:07.527
BTC,BUY,0.0001,13637701.000,2025-12-01 01:14:17.702
BTC,BUY,0.0001,13637701.000,2025-12-01 01:14:19.412
BTC,BUY,0.0003,13637701.000,2025-12-01 01:14:47.362
BTC,BUY,0.0000,13637701.000,2025-12-01 01:14:49.341
BTC,BUY,0.0200,13637701.000,2025-12-01 01:14:52.460
BTC,BUY,0.0050,13637701.000,2025-12-01 01:15:00.797
BTC,BUY,0.0003,13637701.000,2025-12-01 01:15:01.993
BTC,BUY,0.0010,13637701.000,2025-12-01 01:15:03.104
BTC,BUY,0.1000,13644880.000,2025-12-01 01:15:15.807
BTC,BUY,0.2000,13646460.000,2025-12-01 01:15:16.224
BTC,BUY,0.0003,13648040.000,2025-12-01 01:15:38.546
BTC,BUY,0.0001,13650000.000,2025-12-01 01:15:41.472
BTC,BUY,0.0001,13650000.000,2025-12-01 01:15:41.472
BTC,BUY,0.0001,13650000.000,2025-12-01 01:15:41.472
BTC,BUY,0.0172,13651990.000,2025-12-01 01:15:41.472
BTC,BUY,0.0011,13652528.000,2025-12-01 01:15:47.986
BTC,BUY,0.0059,13653570.000,2025-12-01 01:15:47.986
BTC,BUY,0.0001,13653571.000,2025-12-01 01:16:07.887
BTC,BUY,0.0110,13655940.000,2025-12-01 01:16:15.432
BTC,BUY,0.0001,13658310.000,2025-12-01 01:16:20.788
BTC,BUY,0.0001,13660000.000,2025-12-01 01:16:32.605
BTC,BUY,0.0001,13660000.000,2025-12-01 01:16:32.605
BTC,BUY,0.0001,13660680.000,2025-12-01 01:16:32.605
BTC,BUY,0.0030,13664630.000,2025-12-01 01:16:46.422
BTC,BUY,0.0033,13664630.000,2025-12-01 01:16:46.606
BTC,BUY,0.0095,13666210.000,2025-12-01 01:16:51.380
BTC,BUY,0.0250,13668580.000,2025-12-01 01:16:54.107
BTC,BUY,0.0100,13668580.000,2025-12-01 01:16:54.151
BTC,BUY,0.0002,13669132.000,2025-12-01 01:17:14.744
BTC,BUY,0.0001,13670000.000,2025-12-01 01:17:14.744
BTC,BUY,0.0001,13670000.000,2025-12-01 01:17:14.744
BTC,BUY,0.0003,13670160.000,2025-12-01 01:17:14.744
BTC,BUY,0.0001,13670950.000,2025-12-01 01:17:21.443
BTC,BUY,0.0001,13672326.000,2025-12-01 01:17:26.386
BTC,BUY,0.0059,13672530.000,2025-12-01 01:17:26.386
BTC,SELL,0.0033,13669615.000,2025-12-01 01:17:27.072
BTC,BUY,0.0003,13672530.000,2025-12-01 01:17:29.259
BTC,BUY,0.0050,13676365.000,2025-12-01 01:17:34.169
BTC,SELL,0.0000,13669515.000,2025-12-01 01:17:34.725
BTC,SELL,0.0001,13663797.000,2025-12-01 01:17:34.725
BTC,SELL,0.0199,13663796.000,2025-12-01 01:17:34.725
BTC,BUY,0.1991,13665420.000,2025-12-01 01:17:35.553
BTC,BUY,0.0010,13667790.000,2025-12-01 01:17:37.031
BTC,BUY,0.0088,13669370.000,2025-12-01 01:17:39.249
BTC,BUY,0.0001,13669370.000,2025-12-01 01:17:39.383
BTC,BUY,0.0005,13667950.000,2025-12-01 01:17:44.038
BTC,BUY,0.0001,13667750.000,2025-12-01 01:17:46.025
BTC,BUY,0.0001,13668188.000,2025-12-01 01:17:56.490
BTC,BUY,0.0002,13670160.000,2025-12-01 01:17:59.132
BTC,BUY,0.0019,13670159.000,2025-12-01 01:17:59.567
BTC,BUY,0.0011,13671450.000,2025-12-01 01:18:02.426
BTC,BUY,0.0100,13668385.000,2025-12-01 01:18:12.260
BTC,BUY,0.0000,13668915.000,2025-12-01 01:18:12.542
BTC,BUY,0.0001,13667274.000,2025-12-01 01:18:19.616
BTC,SELL,0.0220,13657212.000,2025-12-01 01:18:20.264
BTC,SELL,0.0210,13657212.000,2025-12-01 01:18:20.264
BTC,BUY,0.0062,13661470.000,2025-12-01 01:18:21.529
BTC,SELL,0.0300,13657215.000,2025-12-01 01:18:22.400
BTC,SELL,0.0130,13657214.000,2025-12-01 01:18:22.400
BTC,BUY,0.0008,13658310.000,2025-12-01 01:18:23.382
BTC,BUY,0.0005,13662260.000,2025-12-01 01:18:23.819
BTC,BUY,0.0005,13664945.000,2025-12-01 01:18:25.437
BTC,SELL,0.0005,13660259.000,2025-12-01 01:18:29.913
BTC,BUY,0.0002,13661470.000,2025-12-01 01:18:31.714
BTC,BUY,0.0050,13663050.000,2025-12-01 01:18:32.123
BTC,BUY,0.0068,13663050.000,2025-12-01 01:18:32.316
BTC,BUY,0.0001,13664630.000,2025-12-01 01:18:32.886
BTC,BUY,0.0069,13665420.000,2025-12-01 01:18:36.401
BTC,BUY,0.0001,13665890.000,2025-12-01 01:18:38.214
BTC,BUY,0.0067,13667790.000,2025-12-01 01:18:38.796
BTC,BUY,0.0001,13670157.000,2025-12-01 01:18:40.654
BTC,BUY,0.0067,13672530.000,2025-12-01 01:18:53.360
BTC,BUY,0.0071,13673320.000,2025-12-01 01:18:55.194
BTC,BUY,0.0068,13677270.000,2025-12-01 01:18:59.244
BTC,BUY,0.0002,13678060.000,2025-12-01 01:19:02.806
BTC,BUY,0.0002,13679640.000,2025-12-01 01:19:03.221
BTC,BUY,0.0001,13680000.000,2025-12-01 01:19:17.619
BTC,BUY,0.0001,13680000.000,2025-12-01 01:19:17.619
BTC,BUY,0.0013,13681219.000,2025-12-01 01:19:17.619
BTC,SELL,0.0001,13670157.000,2025-12-01 01:19:33.239
BTC,BUY,0.0001,13663675.000,2025-12-01 01:19:34.081
BTC,BUY,0.0048,13653913.000,2025-12-01 01:19:35.328
BTC,BUY,0.0010,13653787.000,2025-12-01 01:19:36.997
BTC,BUY,0.0010,13653787.000,2025-12-01 01:19:37.081
BTC,BUY,0.0072,13653787.000,2025-12-01 01:19:37.292
BTC,BUY,0.0015,13653786.000,2025-12-01 01:19:37.938
BTC,BUY,0.0001,13653786.000,2025-12-01 01:19:37.953
BTC,SELL,0.0100,13651737.000,2025-12-01 01:19:41.447
BTC,SELL,0.0200,13651729.000,2025-12-01 01:19:41.447
BTC,SELL,0.0001,13651729.000,2025-12-01 01:19:41.447
BTC,SELL,0.0000,13650000.000,2025-12-01 01:19:41.447
BTC,SELL,0.0010,13650000.000,2025-12-01 01:19:41.447
BTC,SELL,0.0000,13650000.000,2025-12-01 01:19:41.447
BTC,SELL,0.0011,13649935.000,2025-12-01 01:19:41.447
BTC,SELL,0.0107,13648232.000,2025-12-01 01:19:41.447
BTC,BUY,0.0070,13648829.000,2025-12-01 01:19:43.391
BTC,BUY,0.0001,13648829.000,2025-12-01 01:19:46.067
BTC,BUY,0.0069,13648829.000,2025-12-01 01:19:46.247
BTC,BUY,0.0069,13648829.000,2025-12-01 01:19:49.225
BTC,BUY,0.0068,13648829.000,2025-12-01 01:19:52.268
BTC,BUY,0.0046,13650410.000,2025-12-01 01:19:56.394
BTC,BUY,0.0033,13650989.000,2025-12-01 01:20:04.393
BTC,BUY,0.0050,13648800.000,2025-12-01 01:20:10.988
BTC,SELL,0.0100,13648232.000,2025-12-01 01:20:11.054
BTC,SELL,0.0093,13648232.000,2025-12-01 01:20:11.216
BTC,SELL,0.0001,13647896.000,2025-12-01 01:20:11.216
BTC,BUY,0.0001,13640001.000,2025-12-01 01:20:34.172
BTC,BUY,0.0000,13640001.000,2025-12-01 01:20:43.092
BTC,BUY,0.0005,13640001.000,2025-12-01 01:20:44.180
BTC,BUY,0.0001,13640001.000,2025-12-01 01:20:46.910
BTC,BUY,0.0150,13640001.000,2025-12-01 01:20:48.855
BTC,BUY,0.0048,13640001.000,2025-12-01 01:21:03.358
BTC,BUY,0.0016,13640001.000,2025-12-01 01:21:03.358
BTC,BUY,0.0300,13640001.000,2025-12-01 01:21:03.358
BTC,BUY,0.0042,13640001.000,2025-12-01 01:21:03.358
BTC,BUY,0.0194,13640001.000,2025-12-01 01:21:03.358
BTC,BUY,0.0340,13640001.000,2025-12-01 01:21:04.319
BTC,BUY,0.0010,13640001.000,2025-12-01 01:21:05.255
BTC,BUY,0.0001,13640140.000,2025-12-01 01:21:18.010
BTC,SELL,0.0050,13640139.000,2025-12-01 01:21:50.748
BTC,SELL,0.0050,13640001.000,2025-12-01 01:21:50.748
BTC,BUY,0.0070,13640399.000,2025-12-01 01:22:00.048
BTC,SELL,0.0010,13640001.000,2025-12-01 01:22:11.887
BTC,BUY,0.0003,13640144.000,2025-12-01 01:22:15.397
BTC,BUY,0.0010,13640144.000,2025-12-01 01:22:15.634
BTC,BUY,0.0002,13641000.000,2025-12-01 01:22:38.075
BTC,BUY,0.0007,13641000.000,2025-12-01 01:23:00.907
BTC,BUY,0.0008,13641000.000,2025-12-01 01:23:05.676
BTC,BUY,0.0037,13641000.000,2025-12-01 01:23:18.004
BTC,BUY,0.0020,13641000.000,2025-12-01 01:23:38.077
BTC,BUY,0.0100,13641000.000,2025-12-01 01:23:55.060
BTC,BUY,0.0007,13641000.000,2025-12-01 01:24:00.616
BTC,BUY,0.0030,13640002.000,2025-12-01 01:24:11.729
BTC,SELL,0.0200,13640004.000,2025-12-01 01:24:24.366
BTC,SELL,0.0010,13640004.000,2025-12-01 01:24:24.366
